time_ms,has_target,raw_x,raw_y,raw_z,filt_x,filt_y,filt_z,filt_vx,filt_vy,filt_vz,point_yaw,point_pitch
1784705569355,1,0.6690000295639038,-0.058404307812452316,0.05806862935423851,0.6673999684476842,-0.05902356781962756,0.057718151771923465,0.0031509386293164555,0.0001359919894797669,0.002715116833547048,-0.10781667528152508,0.06367518431502628
1784705569388,1,0.6670000553131104,-0.06043839827179909,0.05789503455162048,0.6673966932342948,-0.059749288007084546,0.057825296868923584,0.0028321975099102467,-0.000845626569887636,0.0027745707479724323,-0.1091757463298806,0.06380531031077816
1784705569422,1,0.6690000295639038,-0.058404307812452316,0.05917906388640404,0.6678007661933053,-0.05905070756714397,0.058170832467013475,0.0037985659912208947,7.748311565928493e-05,0.0035427041858906477,-0.10819461068478702,0.06423495119841646
1784705569455,1,0.6680000424385071,-0.0599760077893734,0.05742744728922844,0.6679345295279258,-0.059520727403284124,0.05811759572827412,0.0038308704007869285,-0.0005099549890068289,0.0030057930860182525,-0.10881125573654853,0.06414237238350998
1784705569489,1,0.6680000424385071,-0.05942300707101822,0.057981833815574646,0.6680533265059065,-0.05947900668182269,0.05817357900697883,0.0037865372208665806,-0.0004422872243087944,0.002858515991124447,-0.10836104235725967,0.06420521289530956
1784705569524,1,0.6680000424385071,-0.05942300707101822,0.057981833815574646,0.6681489712866727,-0.05945821750178673,0.05821564981237681,0.003666196728048734,-0.0004039850703125952,0.002679571103431937,-0.10870436668752373,0.06425158497673794
1784705569556,1,0.6680000424385071,-0.05942300707101822,0.05687306076288223,0.6682162644881763,-0.059448626638917965,0.05802400200973746,0.003476891934152734,-0.0003884641893088961,0.0017955422574478675,-0.10868230391593693,0.0639904997641974
1784705569590,1,0.6700000166893005,-0.05904626101255417,0.05871147662401199,0.6686613130498763,-0.059238995994038,0.058206924155755145,0.00452517388898588,-0.00015154594592229047,0.002159722555664838,-0.10797172919894865,0.06419119051947719
1784705569623,1,0.6700000166893005,-0.05904626101255417,0.05871147662401199,0.6690402999845767,-0.05913780707995122,0.058361145464566826,0.005270711052393509,-3.956696456247433e-05,0.0024099777297293644,-0.10817703938886701,0.06435850495384873
1784705569658,1,0.6700000166893005,-0.05960091948509216,0.059267520904541016,0.6693729327378127,-0.05937408842425953,0.05860556163241663,0.005768761026111275,-0.00026103703991158254,0.002909422723107752,-0.10845973639843451,0.06464406703031039
1784705569690,1,0.6700000166893005,-0.05849160626530647,0.05815542861819267,0.6696508059146146,-0.05893104436393396,0.05859475237288898,0.006032084443191308,0.0001667317615964641,0.0025658157866363,-0.10821627543088543,0.06460878051361224
1784705569725,1,0.6720000505447388,-0.05699727684259415,0.05888673663139343,0.6702857037485128,-0.05792311639454457,0.05872252995209691,0.007369109763698572,0.001082292250369521,0.0026614610116462854,-0.10641565719510297,0.06472986610491
1784705569758,1,0.6700000166893005,-0.057936955243349075,0.05871147662401199,0.6704296501913467,-0.0579153273856862,0.05879263111126585,0.007035030790396226,0.0010562299074052801,0.0026075001067928324,-0.10600892909326724,0.06480791095724098
1784705569793,1,0.6710000038146973,-0.05857890844345093,0.059355977922677994,0.6707315947658632,-0.058236884313669204,0.05897457797251751,0.007249460761277349,0.0007541927045270674,0.002896653882821939,-0.10679043366570291,0.06501186154170496
1784705569826,1,0.6700000166893005,-0.05849160626530647,0.059267520904541016,0.6707802769328983,-0.05835818594798268,0.05910854725882138,0.0066492567338765326,0.0006325792529171248,0.0030350642019451794,-0.10694887548147264,0.06518188851358633
1784705569860,1,0.6690000295639038,-0.05951196327805519,0.05917906388640404,0.670608758553325,-0.0589450248493531,0.05920521448804047,0.005401220128428414,0.00013624191284794843,0.003045865222156192,-0.10803195072895924,0.06582950325314477
1784705569892,1,0.6700000166893005,-0.05960091948509216,0.05815542861819267,0.6706302022275309,-0.05927575955968367,0.05908211513662342,0.004895944872378307,-0.000142705651073014,0.002344278644694254,-0.1081940131212678,0.06514660931633248
1784705569927,1,0.6700000166893005,-0.05904626101255417,0.05759938061237335,0.6706441739927956,-0.05916620249151008,0.0588583950676318,0.004372880536706194,-6.655954163410857e-05,0.0013855485949412815,-0.10793999671939743,0.0653634563076691
