time_ms,yaw_deg
1784533451073,-22.291311
1784533451078,-22.292200
1784533451083,-22.293684
1784533451088,-22.294367
1784533451093,-22.297525
1784533451098,-22.299154
1784533451103,-22.300823
1784533451108,-22.302458
1784533451113,-22.303768
1784533451118,-22.306320
1784533451123,-22.307627
1784533451128,-22.310677
1784533451133,-22.313654
1784533451138,-22.315189
1784533451143,-22.315954
1784533451148,-22.318476
1784533451153,-22.321871
1784533451158,-22.324356
1784533451163,-22.325695
1784533451168,-22.327877
1784533451173,-22.329138
1784533451178,-22.332294
1784533451183,-22.334200
1784533451188,-22.335564
1784533451193,-22.338511
1784533451198,-22.340860
1784533451203,-22.342924
1784533451208,-22.345419
1784533451213,-22.348242
1784533451218,-22.350559
1784533451223,-22.352314
1784533451228,-22.353680
1784533451233,-22.355577
1784533451238,-22.357248
1784533451243,-22.359190
1784533451248,-22.362391
1784533451253,-22.363810
1784533451258,-22.366165
1784533451263,-22.368252
1784533451268,-22.370506
1784533451273,-22.372120
1784533451278,-22.374449
1784533451283,-22.376537
1784533451288,-22.377668
1784533451293,-22.381086
1784533451298,-22.382380
1784533451303,-22.384039
1784533451308,-22.386318
1784533451313,-22.386429
1784533451318,-22.388859
1784533451323,-22.390005
1784533451328,-22.392416
1784533451333,-22.393312
1784533451338,-22.393524
1784533451343,-22.394686
1784533451348,-22.396088
1784533451353,-22.399942
1784533451358,-22.400827
1784533451363,-22.401684
1784533451368,-22.403772
1784533451373,-22.406061
1784533451378,-22.408195
1784533451383,-22.409809
1784533451388,-22.411266
1784533451393,-22.412477
1784533451398,-22.414148
1784533451403,-22.418966
1784533451408,-22.419443
1784533451413,-22.421568
1784533451418,-22.423599
1784533451423,-22.425549
1784533451428,-22.427599
1784533451433,-22.429600
1784533451438,-22.430819
1784533451443,-22.432228
1784533451448,-22.434660
1784533451453,-22.436192
1784533451458,-22.437359
1784533451463,-22.439909
1784533451468,-22.441919
1784533451473,-22.442669
1784533451478,-22.443760
1784533451483,-22.445478
1784533451488,-22.446377
1784533451493,-22.449137
1784533451498,-22.451271
1784533451503,-22.454048
1784533451508,-22.453453
1784533451513,-22.455515
1784533451518,-22.456055
1784533451523,-22.457890
1784533451528,-22.459290
1784533451533,-22.461464
1784533451538,-22.463648
1784533451543,-22.465019
1784533451548,-22.466948
1784533451553,-22.467810
1784533451558,-22.469198
1784533451563,-22.471506
1784533451568,-22.473976
1784533451573,-22.476120
1784533451578,-22.478376
1784533451583,-22.479841
1784533451588,-22.482754
1784533451593,-22.483990
1784533451598,-22.484787
1784533451603,-22.488117
1784533451608,-22.489561
1784533451613,-22.491867
1784533451618,-22.492697
1784533451623,-22.495436
1784533451628,-22.496576
1784533451633,-22.499992
1784533451638,-22.501076
1784533451643,-22.503078
1784533451648,-22.503063
1784533451653,-22.505323
1784533451658,-22.507210
1784533451663,-22.507181
1784533451668,-22.510956
1784533451673,-22.512196
1784533451678,-22.515368
1784533451683,-22.517563
1784533451688,-22.518831
1784533451693,-22.518845
1784533451698,-22.522261
1784533451703,-22.525787
1784533451708,-22.527271
1784533451713,-22.529108
1784533451718,-22.530136
1784533451723,-22.532455
1784533451728,-22.535389
1784533451733,-22.536436
1784533451738,-22.540375
1784533451743,-22.541632
1784533451748,-22.542936
1784533451753,-22.545832
1784533451758,-22.547665
1784533451763,-22.550240
1784533451768,-22.551119
1784533451773,-22.553934
1784533451778,-22.556393
1784533451783,-22.557827
1784533451788,-22.559549
1784533451793,-22.561121
1784533451798,-22.563231
1784533451803,-22.565899
1784533451808,-22.568743
1784533451813,-22.570875
1784533451818,-22.573483
1784533451823,-22.575771
1784533451828,-22.577070
1784533451833,-22.581139
1784533451838,-22.582674
1784533451843,-22.584219
1784533451848,-22.585621
1784533451853,-22.585701
1784533451858,-22.587349
1784533451863,-22.589308
1784533451868,-22.590286
1784533451873,-22.592848
1784533451878,-22.593975
1784533451883,-22.596556
1784533451888,-22.596684
1784533451893,-22.600088
1784533451898,-22.601580
1784533451903,-22.603207
1784533451908,-22.605669
1784533451913,-22.608347
1784533451918,-22.609196
1784533451923,-22.609901
1784533451928,-22.610563
1784533451933,-22.615103
1784533451938,-22.615469
1784533451943,-22.617031
1784533451948,-22.618904
1784533451953,-22.619987
1784533451958,-22.622635
1784533451963,-22.624374
1784533451968,-22.626204
1784533451973,-22.627977
1784533451978,-22.630432
1784533451983,-22.632545
1784533451988,-22.632704
1784533451993,-22.634529
1784533451998,-22.635469
1784533452003,-22.636433
1784533452008,-22.637144
1784533452013,-22.637203
1784533452018,-22.641041
1784533452023,-22.641768
1784533452028,-22.643389
1784533452033,-22.646603
1784533452038,-22.647934
1784533452043,-22.650486
1784533452048,-22.651596
1784533452053,-22.653198
1784533452058,-22.654804
1784533452063,-22.655573
1784533452068,-22.656837
1784533452073,-22.658726
1784533452078,-22.658623
1784533452083,-22.660572
1784533452089,-22.661728
1784533452094,-22.663071
1784533452099,-22.665691
1784533452103,-22.666672
1784533452109,-22.666807
1784533452114,-22.667873
1784533452118,-22.669559
1784533452123,-22.673258
1784533452128,-22.673615
1784533452133,-22.676645
1784533452138,-22.677937
1784533452143,-22.679815
1784533452148,-22.682671
1784533452153,-22.684669
1784533452158,-22.687181
1784533452163,-22.687185
1784533452168,-22.688616
1784533452173,-22.691782
1784533452178,-22.692614
1784533452183,-22.695330
1784533452188,-22.696775
1784533452193,-22.698017
1784533452198,-22.699448
1784533452203,-22.700542
1784533452208,-22.702721
1784533452213,-22.704409
1784533452218,-22.707251
1784533452223,-22.708466
1784533452228,-22.710514
1784533452233,-22.712523
1784533452238,-22.713795
1784533452243,-22.713993
1784533452248,-22.715918
1784533452253,-22.718039
1784533452258,-22.718662
1784533452263,-22.720881
1784533452268,-22.723318
1784533452273,-22.725201
1784533452278,-22.725689
1784533452283,-22.728092
1784533452288,-22.731094
1784533452293,-22.731812
1784533452298,-22.734327
1784533452303,-22.737484
1784533452308,-22.738464
1784533452313,-22.739100
1784533452318,-22.743290
1784533452323,-22.743793
1784533452328,-22.746500
1784533452333,-22.748384
1784533452338,-22.748741
1784533452343,-22.750027
1784533452348,-22.751556
1784533452353,-22.752045
1784533452358,-22.755091
1784533452363,-22.757750
1784533452368,-22.761122
1784533452373,-22.762283
1784533452378,-22.765022
1784533452383,-22.767153
1784533452388,-22.766996
1784533452393,-22.768709
1784533452398,-22.770880
1784533452403,-22.771908
1784533452408,-22.774910
1784533452413,-22.777750
1784533452418,-22.780550
1784533452423,-22.780626
1784533452428,-22.781553
1784533452433,-22.783899
1784533452438,-22.785864
1784533452443,-22.788004
1784533452448,-22.789816
1784533452453,-22.793379
1784533452458,-22.795332
1784533452463,-22.796055
1784533452468,-22.796003
1784533452473,-22.799915
1784533452478,-22.800550
1784533452483,-22.803080
1784533452488,-22.804764
1784533452493,-22.806166
1784533452498,-22.809292
1784533452503,-22.812212
1784533452508,-22.813444
1784533452513,-22.814211
1784533452518,-22.816923
1784533452523,-22.818037
1784533452528,-22.819851
1784533452533,-22.822048
1784533452538,-22.824091
1784533452543,-22.827333
1784533452548,-22.828903
1784533452553,-22.831831
1784533452558,-22.833580
1784533452563,-22.835049
1784533452568,-22.838589
1784533452573,-22.839367
1784533452578,-22.842159
1784533452583,-22.843845
1784533452588,-22.847151
1784533452593,-22.849024
1784533452598,-22.850277
1784533452603,-22.851278
1784533452608,-22.852953
1784533452613,-22.856495
1784533452618,-22.858446
1784533452623,-22.861025
1784533452628,-22.860691
1784533452633,-22.862640
1784533452638,-22.864048
1784533452643,-22.865343
1784533452648,-22.865931
1784533452653,-22.867472
1784533452658,-22.870050
1784533452663,-22.872341
1784533452668,-22.874443
1784533452673,-22.875500
1784533452678,-22.877861
1784533452683,-22.879900
1784533452688,-22.882256
1784533452693,-22.884281
1784533452698,-22.887465
1784533452703,-22.889866
1784533452708,-22.893538
1784533452713,-22.896172
1784533452718,-22.897295
1784533452723,-22.899944
1784533452728,-22.902578
1784533452733,-22.904173
1784533452738,-22.905453
1784533452743,-22.907484
1784533452748,-22.910019
1784533452753,-22.912504
1784533452758,-22.912991
1784533452763,-22.915012
1784533452768,-22.917639
1784533452773,-22.920803
1784533452778,-22.921127
1784533452783,-22.922678
1784533452788,-22.924784
1784533452793,-22.926136
1784533452798,-22.928080
1784533452803,-22.930603
1784533452808,-22.931496
1784533452813,-22.934252
1784533452818,-22.935764
1784533452823,-22.940063
1784533452828,-22.941830
1784533452833,-22.944033
1784533452838,-22.946308
1784533452843,-22.946972
1784533452848,-22.949112
1784533452853,-22.951818
1784533452858,-22.953722
1784533452863,-22.954908
1784533452868,-22.957790
1784533452873,-22.958645
1784533452878,-22.961637
1784533452883,-22.963852
1784533452888,-22.965014
1784533452893,-22.967220
1784533452898,-22.970015
1784533452903,-22.971804
1784533452908,-22.974962
1784533452913,-22.977201
1784533452918,-22.979143
1784533452923,-22.980398
1784533452928,-22.983442
1784533452933,-22.985472
1784533452938,-22.987368
1784533452943,-22.988741
1784533452948,-22.990129
1784533452953,-22.993183
1784533452958,-22.994350
1784533452963,-22.997107
1784533452968,-22.998697
1784533452973,-23.001055
1784533452978,-23.003017
1784533452983,-23.005489
1784533452988,-23.006607
1784533452993,-23.008568
1784533452998,-23.009199
1784533453003,-23.011093
1784533453008,-23.012465
1784533453013,-23.013752
1784533453018,-23.016527
1784533453023,-23.017883
1784533453028,-23.019108
1784533453033,-23.020056
1784533453038,-23.022182
1784533453043,-23.022499
1784533453048,-23.024828
1784533453053,-23.025990
1784533453058,-23.027384
1784533453063,-23.029558
1784533453068,-23.030867
1784533453073,-23.033278
1784533453078,-23.034512
1784533453083,-23.035345
1784533453088,-23.037302
1784533453093,-23.037691
1784533453098,-23.040119
1784533453103,-23.041323
1784533453108,-23.042816
1784533453113,-23.043722
1784533453118,-23.045357
1784533453123,-23.047543
1784533453128,-23.048792
1784533453133,-23.050245
1784533453138,-23.053097
1784533453143,-23.053587
1784533453148,-23.056164
1784533453153,-23.057432
1784533453158,-23.059008
1784533453163,-23.060917
1784533453168,-23.062916
1784533453173,-23.063885
1784533453178,-23.065762
1784533453183,-23.067577
1784533453188,-23.069069
1784533453193,-23.070461
1784533453198,-23.072361
1784533453203,-23.073372
1784533453208,-23.075661
1784533453213,-23.076347
1784533453218,-23.077173
1784533453223,-23.079298
1784533453228,-23.080791
1784533453233,-23.082722
1784533453238,-23.084368
1784533453243,-23.084620
1784533453248,-23.087278
1784533453253,-23.088112
1784533453258,-23.090000
1784533453263,-23.093224
1784533453268,-23.096941
1784533453273,-23.098551
1784533453278,-23.100218
1784533453283,-23.102505
1784533453288,-23.104378
1784533453293,-23.107197
1784533453298,-23.110367
1784533453303,-23.109230
1784533453308,-23.111290
1784533453313,-23.110680
1784533453318,-23.112534
1784533453323,-23.110683
1784533453328,-23.108831
1784533453333,-23.110075
1784533453338,-23.110947
1784533453343,-23.109324
1784533453348,-23.111416
1784533453353,-23.114162
1784533453358,-23.113770
1784533453363,-23.116819
1784533453368,-23.120907
1784533453373,-23.123678
1784533453378,-23.126558
1784533453383,-23.131868
1784533453388,-23.134918
1784533453393,-23.137453
1784533453398,-23.140461
1784533453403,-23.140999
1784533453408,-23.143993
1784533453413,-23.144836
1784533453418,-23.143150
1784533453423,-23.143274
1784533453428,-23.142914
1784533453433,-23.143667
1784533453438,-23.143826
1784533453443,-23.147316
1784533453448,-23.148474
1784533453453,-23.147873
1784533453458,-23.156101
1784533453463,-23.157146
1784533453468,-23.163269
1784533453473,-23.164785
1784533453478,-23.168850
1784533453483,-23.171244
1784533453488,-23.170408
1784533453493,-23.171099
1784533453498,-23.173693
1784533453503,-23.174618
1784533453508,-23.174017
1784533453513,-23.175409
1784533453518,-23.179296
1784533453523,-23.177547
1784533453528,-23.178219
1784533453533,-23.182074
1784533453538,-23.182690
1784533453543,-23.181955
1784533453548,-23.185305
1784533453553,-23.188393
1784533453558,-23.190247
1784533453563,-23.193207
1784533453568,-23.198124
1784533453573,-23.200548
1784533453578,-23.201099
1784533453583,-23.203049
1784533453588,-23.202887
1784533453593,-23.203148
1784533453598,-23.204880
1784533453603,-23.208645
1784533453608,-23.209915
1784533453613,-23.211027
1784533453618,-23.213959
1784533453623,-23.213913
1784533453628,-23.214766
1784533453633,-23.216482
1784533453638,-23.218233
1784533453643,-23.221718
1784533453648,-23.225574
1784533453653,-23.228867
1784533453658,-23.232660
1784533453663,-23.235117
1784533453668,-23.234686
1784533453673,-23.235159
1784533453678,-23.235607
1784533453683,-23.236383
1784533453688,-23.238232
1784533453693,-23.239132
1784533453698,-23.240995
1784533453703,-23.242298
1784533453708,-23.243361
1784533453713,-23.244591
1784533453718,-23.244850
1784533453723,-23.246195
1784533453728,-23.249422
1784533453733,-23.253456
1784533453738,-23.255135
1784533453743,-23.257584
1784533453748,-23.259611
1784533453753,-23.260798
1784533453758,-23.262779
1784533453763,-23.262684
1784533453768,-23.263931
1784533453773,-23.265799
1784533453778,-23.268137
1784533453783,-23.268429
1784533453788,-23.270208
1784533453793,-23.273376
1784533453798,-23.276213
1784533453803,-23.278078
1784533453808,-23.279654
1784533453813,-23.282393
1784533453818,-23.284925
1784533453823,-23.287037
1784533453828,-23.287909
1784533453833,-23.289881
1784533453838,-23.291422
1784533453843,-23.292929
1784533453848,-23.293369
1784533453853,-23.294498
1784533453858,-23.296482
1784533453863,-23.296663
1784533453868,-23.299376
1784533453873,-23.299801
1784533453878,-23.301964
1784533453883,-23.303642
1784533453888,-23.306255
1784533453893,-23.308794
1784533453898,-23.309301
1784533453903,-23.312143
1784533453908,-23.314800
1784533453913,-23.316151
1784533453918,-23.318699
1784533453923,-23.320887
1784533453928,-23.321636
1784533453933,-23.322615
1784533453938,-23.323406
1784533453943,-23.323982
1784533453948,-23.329588
1784533453953,-23.330942
1784533453958,-23.331627
1784533453963,-23.332918
1784533453968,-23.334332
1784533453973,-23.333609
1784533453978,-23.337265
1784533453983,-23.339096
1784533453988,-23.342155
1784533453993,-23.342922
1784533453998,-23.345041
1784533454003,-23.347315
1784533454008,-23.348509
1784533454013,-23.351000
1784533454018,-23.353954
1784533454023,-23.356096
1784533454028,-23.356560
1784533454033,-23.360399
1784533454038,-23.363436
1784533454043,-23.364613
1784533454048,-23.367266
1784533454053,-23.367449
1784533454058,-23.368376
1784533454063,-23.370581
1784533454068,-23.373535
1784533454073,-23.373682
1784533454078,-23.376669
1784533454083,-23.379545
1784533454088,-23.380980
1784533454093,-23.383736
1784533454098,-23.386114
1784533454103,-23.387640
1784533454108,-23.388792
1784533454113,-23.390530
1784533454118,-23.391613
1784533454123,-23.394484
1784533454128,-23.394814
1784533454133,-23.396591
1784533454138,-23.400244
1784533454143,-23.401999
1784533454148,-23.402580
1784533454153,-23.405916
1784533454158,-23.407375
1784533454163,-23.409409
1784533454168,-23.411551
1784533454173,-23.413326
1784533454178,-23.416246
1784533454183,-23.418026
1784533454188,-23.419714
1784533454193,-23.421928
1784533454198,-23.422583
1784533454203,-23.423435
1784533454208,-23.425861
1784533454213,-23.427013
1784533454218,-23.430582
1784533454223,-23.433922
1784533454228,-23.433022
1784533454233,-23.431902
1784533454238,-23.433634
1784533454243,-23.435377
